scenario_id	replicate	replicate_seed	target_events	target_train_n	target_train_realized_censor_fraction	n_transportable_modules	n_causal_modules	n_causal_transportable_modules	beta_source_l2	beta_target_l2	causal_source_target_effect_correlation	mean_prior_transportable	mean_prior_nontransportable	n_mapping_dropped	n_mapping_mismapped
CORE_0000	15	20260846	5	8	0.375	50	10	10	0.9879105687141418	0.8870976567268372	0.9896239603296537	0.7728295922279358		0	0
CORE_0000	16	20260847	5	8	0.375	50	10	10	1.1076658964157104	0.9915568232536316	0.996861997590579	0.7740501165390015		0	0
CORE_0000	17	20260848	5	8	0.375	50	10	10	1.0684984922409058	0.9782567620277405	0.9991551255333199	0.7904415726661682		0	0
CORE_0000	18	20260849	5	8	0.375	50	10	10	1.0615320205688477	0.93447345495224	0.9931424187324417	0.8065474033355713		0	0
CORE_0000	19	20260850	5	8	0.375	50	10	10	1.1279296875	1.0557531118392944	0.9962952119865267	0.7963969707489014		0	0
CORE_0000	20	20260851	5	8	0.375	50	10	10	1.0745666027069092	0.9513970613479614	0.9965408143164459	0.808269202709198		0	0
CORE_0000	21	20260852	5	8	0.375	50	10	10	1.0233315229415894	0.9089902639389038	0.9963663159951905	0.7946151494979858		0	0
CORE_0000	22	20260853	5	8	0.375	50	10	10	1.0378822088241577	0.9524489045143127	0.9968254874942322	0.7984284162521362		0	0
CORE_0000	23	20260854	5	8	0.375	50	10	10	1.0908658504486084	0.9884058833122253	0.9940708355381392	0.8074796795845032		0	0
CORE_0000	24	20260855	5	8	0.375	50	10	10	1.0160166025161743	0.9481942057609558	0.9935217733027595	0.7724316120147705		0	0
CORE_0000	25	20260856	5	8	0.375	50	10	10	0.966289758682251	0.8779644966125488	0.9952409688433446	0.7904009819030762		0	0
CORE_0000	26	20260857	5	8	0.375	50	10	10	1.051255702972412	0.9408085346221924	0.998674334685627	0.8255153894424438		0	0
CORE_0000	27	20260858	5	8	0.375	50	10	10	0.9501256346702576	0.825861930847168	0.9933584946449997	0.8041597008705139		0	0
CORE_0000	28	20260859	5	8	0.375	50	10	10	1.0289702415466309	0.9481196403503418	0.9939568976209631	0.7789336442947388		0	0
CORE_0000	29	20260860	5	8	0.375	50	10	10	1.0621036291122437	0.9823452234268188	0.9954678541902133	0.7885355353355408		0	0
CORE_0000	30	20260861	5	8	0.375	50	10	10	1.1413438320159912	1.0891973972320557	0.9888326048529132	0.7924849987030029		0	0
CORE_0000	31	20260862	5	8	0.375	50	10	10	0.9214380383491516	0.8267630934715271	0.9858650026038057	0.8040223121643066		0	0
CORE_0000	32	20260863	5	8	0.375	50	10	10	1.025793194770813	0.9417417049407959	0.996580406438715	0.787140429019928		0	0
CORE_0000	33	20260864	5	8	0.375	50	10	10	1.1802911758422852	1.039419412612915	0.9946944277885021	0.7929263114929199		0	0
CORE_0000	34	20260865	5	8	0.375	50	10	10	0.9709773063659668	0.8527126908302307	0.9894252110661607	0.8000591993331909		0	0
CORE_0000	35	20260866	5	8	0.375	50	10	10	0.9384515285491943	0.8679593801498413	0.992010981094309	0.790860652923584		0	0
CORE_0000	36	20260867	5	8	0.375	50	10	10	1.0669188499450684	0.9377157688140869	0.9944232013550963	0.8129213452339172		0	0
CORE_0000	37	20260868	5	8	0.375	50	10	10	1.0266923904418945	0.8647415041923523	0.9905976398016328	0.793781578540802		0	0
CORE_0000	38	20260869	5	8	0.375	50	10	10	1.0344455242156982	0.9507251977920532	0.986576088772218	0.7951618432998657		0	0
CORE_0000	39	20260870	5	8	0.375	50	10	10	1.097874402999878	1.0129190683364868	0.9946885844349089	0.7767439484596252		0	0
CORE_0000	40	20260871	5	8	0.375	50	10	10	1.1247676610946655	0.9942955374717712	0.9874257831196138	0.7941648364067078		0	0
CORE_0000	41	20260872	5	8	0.375	50	10	10	0.9816706776618958	0.9076303243637085	0.9839423369781082	0.7639691233634949		0	0
CORE_0000	42	20260873	5	8	0.375	50	10	10	0.9460317492485046	0.8133154511451721	0.994598991715975	0.7864346504211426		0	0
CORE_0000	43	20260874	5	8	0.375	50	10	10	1.1574708223342896	1.0101336240768433	0.9942647678342537	0.7849042415618896		0	0
CORE_0000	44	20260875	5	8	0.375	50	10	10	1.0669819116592407	0.9931498765945435	0.9969989130248383	0.8006930351257324		0	0
CORE_0000	45	20260876	5	8	0.375	50	10	10	1.1673800945281982	1.0679190158843994	0.9928104997941364	0.7645381093025208		0	0
CORE_0000	46	20260877	5	8	0.375	50	10	10	0.8954300880432129	0.8065088391304016	0.9976633053912556	0.8200394511222839		0	0
CORE_0000	47	20260878	5	8	0.375	50	10	10	1.1340751647949219	0.9457688927650452	0.9942467443413749	0.8210045099258423		0	0
CORE_0000	48	20260879	5	8	0.375	50	10	10	1.141631841659546	0.9696743488311768	0.9941031856970016	0.8193778395652771		0	0
CORE_0000	49	20260880	5	8	0.375	50	10	10	1.0013980865478516	0.9392033219337463	0.9962124951542974	0.8151282668113708		0	0
CORE_0000	50	20260881	5	8	0.375	50	10	10	1.0093926191329956	0.987574577331543	0.9960886194367521	0.7889976501464844		0	0
CORE_0000	51	20260882	5	8	0.375	50	10	10	1.0395711660385132	0.9799917936325073	0.9934912990689095	0.7901741862297058		0	0
CORE_0000	52	20260883	5	8	0.375	50	10	10	1.0268901586532593	0.9225936532020569	0.9884722839760894	0.7911924123764038		0	0
CORE_0000	53	20260884	5	8	0.375	50	10	10	1.0804626941680908	0.9785268902778625	0.9940778485168345	0.7821067571640015		0	0
CORE_0000	54	20260885	5	8	0.375	50	10	10	1.0214942693710327	0.9475693702697754	0.9957178491268204	0.7863197326660156		0	0
CORE_0000	55	20260886	5	8	0.375	50	10	10	1.0447826385498047	0.9655897617340088	0.9904459546018277	0.7920498847961426		0	0
CORE_0000	56	20260887	5	8	0.375	50	10	10	1.0263787508010864	0.9539583325386047	0.9980562485287955	0.8069299459457397		0	0
CORE_0000	57	20260888	5	8	0.375	50	10	10	1.1052271127700806	0.9806450605392456	0.9955661112998204	0.7848826050758362		0	0
CORE_0000	58	20260889	5	8	0.375	50	10	10	1.0673044919967651	1.0285762548446655	0.9979911044120526	0.8054553270339966		0	0
CORE_0000	59	20260890	5	8	0.375	50	10	10	0.9879997372627258	0.8892951011657715	0.9941230839053017	0.7739006280899048		0	0
CORE_0000	60	20260891	5	8	0.375	50	10	10	1.0755850076675415	0.921621561050415	0.9955400822488264	0.7867105603218079		0	0
CORE_0000	61	20260892	5	8	0.375	50	10	10	1.1930032968521118	1.0464228391647339	0.9917050400106716	0.8086655139923096		0	0
CORE_0000	62	20260893	5	8	0.375	50	10	10	1.1225647926330566	0.9952148795127869	0.9978320141238151	0.788190484046936		0	0
CORE_0000	63	20260894	5	8	0.375	50	10	10	1.0342175960540771	0.9374557137489319	0.997321946918356	0.8024373054504395		0	0
CORE_0000	64	20260895	5	8	0.375	50	10	10	0.903091549873352	0.8240661025047302	0.9915311055190077	0.7714264392852783		0	0
CORE_0000	65	20260896	5	8	0.375	50	10	10	1.0690827369689941	0.982916533946991	0.9938866071942455	0.8083822131156921		0	0
CORE_0000	66	20260897	5	8	0.375	50	10	10	0.9996392726898193	0.9585273861885071	0.9866074207888336	0.8183345794677734		0	0
CORE_0000	67	20260898	5	8	0.375	50	10	10	1.0410468578338623	0.9189887642860413	0.9935689380287243	0.7901191115379333		0	0
CORE_0000	68	20260899	5	8	0.375	50	10	10	1.11221444606781	1.021073818206787	0.9956002148930935	0.8047763109207153		0	0
CORE_0000	69	20260900	5	8	0.375	50	10	10	1.040822982788086	0.9814724326133728	0.9948236527107097	0.7845496535301208		0	0
CORE_0000	70	20260901	5	8	0.375	50	10	10	1.0444179773330688	0.8890119791030884	0.9928745685988907	0.8281857371330261		0	0
CORE_0000	71	20260902	5	8	0.375	50	10	10	1.0341994762420654	0.9459404945373535	0.994916879315602	0.8053935170173645		0	0
CORE_0000	72	20260903	5	8	0.375	50	10	10	1.0990203619003296	1.0590057373046875	0.9935315638519788	0.8231949806213379		0	0
CORE_0000	73	20260904	5	8	0.375	50	10	10	1.0982615947723389	0.9704382419586182	0.9981380045225913	0.7960540652275085		0	0
CORE_0000	74	20260905	5	8	0.375	50	10	10	0.9493272304534912	0.9069613218307495	0.9960299816336525	0.7899419665336609		0	0
CORE_0000	75	20260906	5	8	0.375	50	10	10	1.1348779201507568	1.0997812747955322	0.9967150341259604	0.7999774813652039		0	0
CORE_0000	76	20260907	5	8	0.375	50	10	10	1.0234298706054688	0.9603602290153503	0.9981510789499183	0.8118411898612976		0	0
CORE_0000	77	20260908	5	8	0.375	50	10	10	0.9533587694168091	0.9036856293678284	0.9933281019169714	0.8252009749412537		0	0
CORE_0000	78	20260909	5	8	0.375	50	10	10	1.0721434354782104	0.9427230954170227	0.9966129887742693	0.8016700744628906		0	0
CORE_0000	79	20260910	5	8	0.375	50	10	10	0.9953398704528809	0.9074176549911499	0.9897711325250601	0.7840606570243835		0	0
CORE_0000	80	20260911	5	8	0.375	50	10	10	1.0940539836883545	1.019593596458435	0.993257298309019	0.8002374768257141		0	0
CORE_0000	81	20260912	5	8	0.375	50	10	10	0.9643171429634094	0.8898995518684387	0.9951951563430885	0.7914792895317078		0	0
CORE_0000	82	20260913	5	8	0.375	50	10	10	1.1648956537246704	1.100306510925293	0.9865063988765784	0.7876558899879456		0	0
CORE_0000	83	20260914	5	8	0.375	50	10	10	1.1216191053390503	0.987430989742279	0.9968919089638865	0.8193459510803223		0	0
CORE_0000	84	20260915	5	8	0.375	50	10	10	1.022764801979065	0.9763853549957275	0.9980079603514606	0.7829045653343201		0	0
CORE_0000	85	20260916	5	8	0.375	50	10	10	1.0151058435440063	0.8912889957427979	0.9910829260767039	0.7924795746803284		0	0
CORE_0000	86	20260917	5	8	0.375	50	10	10	0.9857903122901917	0.9012154936790466	0.9964693443207481	0.803779661655426		0	0
CORE_0000	87	20260918	5	8	0.375	50	10	10	1.0281729698181152	0.9726623296737671	0.9949885706508496	0.8212727904319763		0	0
CORE_0000	88	20260919	5	8	0.375	50	10	10	1.2223122119903564	1.085525393486023	0.9929319495553256	0.8047670722007751		0	0
CORE_0000	89	20260920	5	8	0.375	50	10	10	1.1176793575286865	0.9879923462867737	0.9931569885637335	0.7921580672264099		0	0
CORE_0000	90	20260921	5	8	0.375	50	10	10	1.1383116245269775	1.0044490098953247	0.9901206573851592	0.8108729720115662		0	0
CORE_0000	91	20260922	5	8	0.375	50	10	10	0.9520884156227112	0.881475567817688	0.9982155466923687	0.8100175261497498		0	0
CORE_0000	92	20260923	5	8	0.375	50	10	10	1.0731797218322754	0.9364861845970154	0.997219165503642	0.8142963647842407		0	0
CORE_0000	93	20260924	5	8	0.375	50	10	10	0.9183546900749207	0.827877402305603	0.9937248971889623	0.7984066605567932		0	0
CORE_0000	94	20260925	5	8	0.375	50	10	10	1.0290312767028809	0.892116129398346	0.9968048085773981	0.7931186556816101		0	0
CORE_0000	95	20260926	5	8	0.375	50	10	10	1.1533256769180298	1.0409384965896606	0.9866366252997754	0.8039963245391846		0	0
CORE_0000	96	20260927	5	8	0.375	50	10	10	0.9357588291168213	0.8767977952957153	0.9922542154976801	0.8093675374984741		0	0
CORE_0000	97	20260928	5	8	0.375	50	10	10	0.964769721031189	0.9146263003349304	0.9963017075200327	0.7889147996902466		0	0
CORE_0000	98	20260929	5	8	0.375	50	10	10	1.1247502565383911	1.0035475492477417	0.9978945734949614	0.830653965473175		0	0
CORE_0000	99	20260930	5	8	0.375	50	10	10	0.9414538741111755	0.8249213099479675	0.9915259313855965	0.7817729115486145		0	0
CORE_0000	100	20260931	5	8	0.375	50	10	10	1.20635986328125	1.0776011943817139	0.9966540899940038	0.8065336346626282		0	0
CORE_0000	101	20260932	5	8	0.375	50	10	10	1.0168423652648926	0.9056000113487244	0.9978190836608596	0.781419575214386		0	0
CORE_0000	102	20260933	5	8	0.375	50	10	10	0.910955011844635	0.8555737137794495	0.9967924449438165	0.7880703210830688		0	0
CORE_0000	103	20260934	5	8	0.375	50	10	10	1.039748191833496	0.9176228046417236	0.9917717067126921	0.811574399471283		0	0
CORE_0000	104	20260935	5	8	0.375	50	10	10	0.9763264060020447	0.8508729934692383	0.9960670359190246	0.8003964424133301		0	0
CORE_0000	105	20260936	5	8	0.375	50	10	10	1.0044435262680054	0.9178909659385681	0.9936930514621769	0.7958415746688843		0	0
CORE_0000	106	20260937	5	8	0.375	50	10	10	1.129886507987976	1.0937180519104004	0.9943548966797412	0.8082776665687561		0	0
CORE_0000	107	20260938	5	8	0.375	50	10	10	1.0514494180679321	0.9606411457061768	0.9903327526144347	0.8032515645027161		0	0
CORE_0000	108	20260939	5	8	0.375	50	10	10	1.1086311340332031	0.9515621066093445	0.9976320174931016	0.7793947458267212		0	0
CORE_0000	109	20260940	5	8	0.375	50	10	10	0.993028461933136	0.9320005774497986	0.9940910286259358	0.8002109527587891		0	0
CORE_0000	110	20260941	5	8	0.375	50	10	10	1.126354455947876	0.9927386045455933	0.9982916795181449	0.7735982537269592		0	0
CORE_0000	111	20260942	5	8	0.375	50	10	10	1.0871940851211548	0.9820428490638733	0.9955378011690178	0.8133466839790344		0	0
CORE_0000	112	20260943	5	8	0.375	50	10	10	1.1057825088500977	1.018547773361206	0.9970931359448187	0.7758568525314331		0	0
CORE_0000	113	20260944	5	8	0.375	50	10	10	0.9522361755371094	0.8286958932876587	0.991711212696079	0.7886610627174377		0	0
CORE_0000	114	20260945	5	8	0.375	50	10	10	1.0524159669876099	0.9362411499023438	0.9925768768205646	0.7954185605049133		0	0
CORE_0000	115	20260946	5	8	0.375	50	10	10	1.0382691621780396	0.9013026356697083	0.9949234134445899	0.7918793559074402		0	0
CORE_0000	116	20260947	5	8	0.375	50	10	10	1.0140024423599243	0.9269046187400818	0.9940906513976392	0.783837080001831		0	0
CORE_0000	117	20260948	5	8	0.375	50	10	10	0.9848681092262268	0.8519039154052734	0.9907163621127371	0.8242614269256592		0	0
CORE_0000	118	20260949	5	8	0.375	50	10	10	1.114428162574768	1.0049172639846802	0.9952696999664751	0.7727668285369873		0	0
CORE_0000	119	20260950	5	8	0.375	50	10	10	1.1467058658599854	1.0440292358398438	0.9939814832809776	0.8137710094451904		0	0
CORE_0000	120	20260951	5	8	0.375	50	10	10	1.2014527320861816	1.0781325101852417	0.9919411360999337	0.7824603915214539		0	0
CORE_0000	121	20260952	5	8	0.375	50	10	10	0.9046330451965332	0.8444802165031433	0.9958289633255917	0.794559121131897		0	0
CORE_0000	122	20260953	5	8	0.375	50	10	10	1.0061525106430054	0.859645426273346	0.9920511965786638	0.7690762877464294		0	0
CORE_0000	123	20260954	5	8	0.375	50	10	10	0.9772244691848755	0.9177699685096741	0.9950579193398436	0.8092384934425354		0	0
CORE_0000	124	20260955	5	8	0.375	50	10	10	0.9808508157730103	0.82485431432724	0.991230020517958	0.7649258375167847		0	0
CORE_0000	125	20260956	5	8	0.375	50	10	10	1.1814130544662476	0.9763967990875244	0.997844088283822	0.8032518625259399		0	0
CORE_0000	126	20260957	5	8	0.375	50	10	10	0.9758450984954834	0.8526288270950317	0.993965703050748	0.7893922924995422		0	0
CORE_0000	127	20260958	5	8	0.375	50	10	10	1.1094428300857544	1.0196146965026855	0.9897064096096586	0.816388726234436		0	0
CORE_0000	128	20260959	5	8	0.375	50	10	10	1.0157800912857056	0.9235826134681702	0.9990123573846128	0.7829909324645996		0	0
CORE_0000	129	20260960	5	8	0.375	50	10	10	1.0454983711242676	0.9929466247558594	0.994430766904145	0.819389283657074		0	0
CORE_0000	130	20260961	5	8	0.375	50	10	10	1.0344170331954956	1.010923981666565	0.9902174404302475	0.801042914390564		0	0
CORE_0000	131	20260962	5	8	0.375	50	10	10	1.2001279592514038	1.1252995729446411	0.9942650246817053	0.8123160600662231		0	0
CORE_0000	132	20260963	5	8	0.375	50	10	10	1.1214369535446167	1.069743275642395	0.9950889664472523	0.8297151327133179		0	0
CORE_0000	133	20260964	5	8	0.375	50	10	10	0.9929288625717163	0.867058277130127	0.9894802332194963	0.7817513346672058		0	0
CORE_0000	134	20260965	5	8	0.375	50	10	10	1.0072940587997437	0.9332383871078491	0.9973013597922146	0.7904760837554932		0	0
CORE_0000	135	20260966	5	8	0.375	50	10	10	0.9540855884552002	0.8520851731300354	0.9971370083022706	0.8055704236030579		0	0
CORE_0000	136	20260967	5	8	0.375	50	10	10	1.0014545917510986	0.8792649507522583	0.9964247956820784	0.7948213219642639		0	0
CORE_0000	137	20260968	5	8	0.375	50	10	10	0.9609050750732422	0.9601417183876038	0.9926650392820481	0.8233309388160706		0	0
CORE_0000	138	20260969	5	8	0.375	50	10	10	1.1471160650253296	1.0378841161727905	0.9929352566950562	0.8125321865081787		0	0
CORE_0000	139	20260970	5	8	0.375	50	10	10	1.118051528930664	0.9808726906776428	0.9927132594345358	0.8218684196472168		0	0
CORE_0000	140	20260971	5	8	0.375	50	10	10	0.988584578037262	0.8571375012397766	0.9986162298696152	0.7817865610122681		0	0
CORE_0000	141	20260972	5	8	0.375	50	10	10	0.9574601054191589	0.8617194294929504	0.9978739953023623	0.8041913509368896		0	0
CORE_0000	142	20260973	5	8	0.375	50	10	10	1.0072343349456787	0.8880724310874939	0.9939957759621251	0.8161783814430237		0	0
CORE_0000	143	20260974	5	8	0.375	50	10	10	1.0255495309829712	0.865245521068573	0.9969430747181084	0.7564018368721008		0	0
CORE_0000	144	20260975	5	8	0.375	50	10	10	0.9621921181678772	0.8257281184196472	0.992407762592393	0.8045881390571594		0	0
CORE_0000	145	20260976	5	8	0.375	50	10	10	1.0720062255859375	0.8949486017227173	0.9977730271222292	0.8223564624786377		0	0
CORE_0000	146	20260977	5	8	0.375	50	10	10	1.093846082687378	0.9911403059959412	0.9975872639800647	0.8098257184028625		0	0
CORE_0000	147	20260978	5	8	0.375	50	10	10	1.1578644514083862	1.0736624002456665	0.9927478720951386	0.803941011428833		0	0
CORE_0000	148	20260979	5	8	0.375	50	10	10	0.9610430598258972	0.8120906352996826	0.9969948379577032	0.828053891658783		0	0
CORE_0000	149	20260980	5	8	0.375	50	10	10	1.0496577024459839	0.9481261372566223	0.9953558638537214	0.7879081964492798		0	0
CORE_0000	150	20260981	5	8	0.375	50	10	10	1.023722529411316	0.8991198539733887	0.9903935826044112	0.821152925491333		0	0
CORE_0000	151	20260982	5	8	0.375	50	10	10	1.202536940574646	1.0820685625076294	0.9963141184357235	0.7916964888572693		0	0
CORE_0000	152	20260983	5	8	0.375	50	10	10	0.9931610226631165	0.8704138398170471	0.9948268369322248	0.84344881772995		0	0
CORE_0000	153	20260984	5	8	0.375	50	10	10	1.0008875131607056	0.9073408842086792	0.9936067535268117	0.8080474138259888		0	0
CORE_0000	154	20260985	5	8	0.375	50	10	10	1.0871299505233765	0.9444666504859924	0.9889155984083755	0.7798200249671936		0	0
CORE_0000	155	20260986	5	8	0.375	50	10	10	0.892296552658081	0.8212972283363342	0.9946100447612792	0.7750705480575562		0	0
CORE_0000	156	20260987	5	8	0.375	50	10	10	1.070166826248169	1.1166489124298096	0.9905033627161197	0.7511555552482605		0	0
CORE_0000	157	20260988	5	8	0.375	50	10	10	1.018587589263916	0.9336796998977661	0.9962811817689946	0.7973759174346924		0	0
CORE_0000	158	20260989	5	8	0.375	50	10	10	0.9857903718948364	0.8604757189750671	0.9943743776908784	0.8108932375907898		0	0
CORE_0000	159	20260990	5	8	0.375	50	10	10	1.0661083459854126	0.969254195690155	0.9949053925798313	0.8072847127914429		0	0
CORE_0000	160	20260991	5	8	0.375	50	10	10	1.0795193910598755	0.9634889960289001	0.9983009194888005	0.8198114037513733		0	0
CORE_0000	161	20260992	5	8	0.375	50	10	10	1.024504542350769	0.9426836967468262	0.9912629989734556	0.8080109357833862		0	0
CORE_0000	162	20260993	5	8	0.375	50	10	10	1.101948618888855	0.9730982184410095	0.9888312657725997	0.7907807230949402		0	0
CORE_0000	163	20260994	5	8	0.375	50	10	10	1.0298030376434326	0.895409345626831	0.9902335761574167	0.8124575614929199		0	0
CORE_0000	164	20260995	5	8	0.375	50	10	10	0.9531501531600952	0.8721746206283569	0.9992792026149929	0.8181707859039307		0	0
CORE_0000	165	20260996	5	8	0.375	50	10	10	1.0207946300506592	0.958565354347229	0.996882917035984	0.8179425001144409		0	0
CORE_0000	166	20260997	5	8	0.375	50	10	10	1.1070220470428467	1.066282868385315	0.9938186183787061	0.805080771446228		0	0
CORE_0000	167	20260998	5	8	0.375	50	10	10	0.9634068012237549	0.8677341938018799	0.9971120946432587	0.8058627247810364		0	0
CORE_0000	168	20260999	5	8	0.375	50	10	10	1.0762900114059448	1.0415925979614258	0.99305560259301	0.7952826023101807		0	0
CORE_0000	169	20261000	5	8	0.375	50	10	10	1.0242199897766113	0.8617225885391235	0.9948491086840829	0.7887935638427734		0	0
CORE_0000	170	20261001	5	8	0.375	50	10	10	1.0382094383239746	0.9380958676338196	0.9983568420607727	0.8078987002372742		0	0
CORE_0000	171	20261002	5	8	0.375	50	10	10	1.0704474449157715	0.8738609552383423	0.9940888319892784	0.8340224623680115		0	0
CORE_0000	172	20261003	5	8	0.375	50	10	10	1.0103027820587158	0.9060674905776978	0.996449958685283	0.7911350131034851		0	0
CORE_0000	173	20261004	5	8	0.375	50	10	10	1.0085474252700806	0.8650417327880859	0.9881270625973703	0.774437427520752		0	0
CORE_0000	174	20261005	5	8	0.375	50	10	10	1.0894391536712646	1.0341551303863525	0.9954397202954168	0.803752064704895		0	0
CORE_0000	175	20261006	5	8	0.375	50	10	10	0.960046112537384	0.8984244465827942	0.9941006421059636	0.7832462787628174		0	0
CORE_0000	176	20261007	5	8	0.375	50	10	10	1.0146700143814087	0.9249863624572754	0.9923151560208201	0.8040058612823486		0	0
CORE_0000	177	20261008	5	8	0.375	50	10	10	1.032468557357788	0.9394727349281311	0.995408989340659	0.7986311912536621		0	0
CORE_0000	178	20261009	5	8	0.375	50	10	10	1.0991674661636353	1.0163732767105103	0.9714768720935433	0.8062765598297119		0	0
CORE_0000	179	20261010	5	8	0.375	50	10	10	0.9851312637329102	0.8533282279968262	0.9958691798028245	0.7763500809669495		0	0
CORE_0000	180	20261011	5	8	0.375	50	10	10	1.0077228546142578	0.9357242584228516	0.9969437382075055	0.8004280924797058		0	0
CORE_0000	181	20261012	5	8	0.375	50	10	10	1.1204220056533813	1.0133484601974487	0.9967296116622533	0.8174089193344116		0	0
CORE_0000	182	20261013	5	8	0.375	50	10	10	1.0217194557189941	0.8953575491905212	0.9889197315333317	0.7895294427871704		0	0
CORE_0000	183	20261014	5	8	0.375	50	10	10	1.0180755853652954	0.9212857484817505	0.9948901242262238	0.8311174511909485		0	0
CORE_0000	184	20261015	5	8	0.375	50	10	10	1.1156949996948242	1.0193455219268799	0.9962785507627273	0.813782274723053		0	0
CORE_0000	185	20261016	5	8	0.375	50	10	10	1.1144671440124512	1.0074812173843384	0.9943905643223236	0.7937042713165283		0	0
CORE_0000	186	20261017	5	8	0.375	50	10	10	1.1094697713851929	1.0021767616271973	0.9982630799854613	0.7795345187187195		0	0
CORE_0000	187	20261018	5	8	0.375	50	10	10	1.146515130996704	1.031723976135254	0.9946562110624055	0.7938230633735657		0	0
CORE_0000	188	20261019	5	8	0.375	50	10	10	1.0513851642608643	1.0281401872634888	0.9975099658133004	0.7923228740692139		0	0
CORE_0000	189	20261020	5	8	0.375	50	10	10	1.0518524646759033	0.9324330687522888	0.9967166319615073	0.7884676456451416		0	0
CORE_0000	190	20261021	5	8	0.375	50	10	10	1.0392295122146606	0.9262720346450806	0.9931299967678698	0.7854242920875549		0	0
CORE_0000	191	20261022	5	8	0.375	50	10	10	1.1429263353347778	0.967182457447052	0.9957345840050678	0.7971053123474121		0	0
CORE_0000	192	20261023	5	8	0.375	50	10	10	1.0498638153076172	0.9883853793144226	0.9872004007343154	0.7777454853057861		0	0
CORE_0000	193	20261024	5	8	0.375	50	10	10	1.0367720127105713	0.9326091408729553	0.9942683503327799	0.8107856512069702		0	0
CORE_0000	194	20261025	5	8	0.375	50	10	10	1.0613656044006348	0.9356529712677002	0.9959881260153127	0.7811263203620911		0	0
CORE_0000	195	20261026	5	8	0.375	50	10	10	1.178228735923767	1.0457550287246704	0.9988593186960338	0.7928605079650879		0	0
CORE_0000	196	20261027	5	8	0.375	50	10	10	1.000718593597412	0.9571934342384338	0.9951352051514588	0.7846372127532959		0	0
CORE_0000	197	20261028	5	8	0.375	50	10	10	1.0409116744995117	0.9492730498313904	0.9951247469948831	0.8040363192558289		0	0
CORE_0000	198	20261029	5	8	0.375	50	10	10	1.0371339321136475	0.9292421340942383	0.9941254404220583	0.7785930037498474		0	0
CORE_0000	199	20261030	5	8	0.375	50	10	10	0.9939578175544739	0.8633739948272705	0.992729488098504	0.7677379846572876		0	0
CORE_0001	0	21260834	5	8	0.375	38	10	10	1.0700373649597168	0.7776339054107666	0.9942589789503106	0.8043325543403625	0.1869603544473648	0	0
CORE_0001	1	21260835	5	8	0.375	38	10	7	0.9961704611778259	0.6025285720825195	0.7942773179637629	0.8107773661613464	0.22974611818790436	0	0
CORE_0001	2	21260836	5	8	0.375	38	10	8	1.048501968383789	0.7941771745681763	0.8594615102760025	0.8119154572486877	0.16985727846622467	0	0
CORE_0001	3	21260837	5	8	0.375	38	10	7	1.1243044137954712	0.7367684245109558	0.8337324840875346	0.7564144730567932	0.2577698230743408	0	0
CORE_0001	4	21260838	5	8	0.375	38	10	5	1.0425033569335938	0.42585423588752747	0.5974807908151926	0.8053910732269287	0.2013828009366989	0	0
